TransactionID,AccountNumber,DateofTransaction,TypeofTransaction,Amount,TransactionDescription
71062415,6833396638,2023-02-10,Payment,9451.08,Safe name identify.
61347841,9579086220,2021-04-14,Transfer,9129.64,Energy degree story trade.
67154758,8839074912,2022-12-03,Withdrawal,2371.97,Fill program house final.
8639046,681596547,2022-08-15,Withdrawal,2027.45,Game black page then town against win.
6563462,459586701,2020-05-21,Transfer,9802.66,Apply trial city quickly sea oil.
82756638,4838409789,2020-01-29,Withdrawal,2202.58,Save direction only recently.
55287409,4234608045,2022-07-11,Transfer,8047.19,Fear discussion everybody value affect call deal.
37391151,9104421965,2023-02-07,Transfer,913.59,Rest four policy report wife.
17398866,5535148134,2022-11-26,Payment,3336.67,Say street none politics.
44395621,7044424114,2020-08-19,Deposit,3569.67,Send church this evidence ground wish.
28580529,8306378326,2021-12-14,Withdrawal,526.02,Girl bill network think glass north.
79091410,6911088201,2022-12-02,Payment,1188.88,Full happen team activity something year soldier.
3882219,2118979304,2020-07-30,Withdrawal,7147.49,Authority value religious couple.
13761757,3047617724,2022-01-11,Deposit,1101.7,Officer just how mouth project discussion.
59775298,8213693272,2021-11-11,Transfer,8037.46,Like add end final serious morning relationship.
22484835,476295089,2021-07-17,Transfer,6706.37,Within lose with exactly.
83648171,9219306328,2022-01-24,Payment,9177.5,Marriage available stay fine.
45264852,1660962152,2020-06-21,Transfer,8179.77,Thus although one while past challenge.
96886650,5631814599,2020-08-03,Withdrawal,4830.04,State reduce environment page right dinner.
52355717,4106583267,2023-01-28,Deposit,1266.11,Role how only shake want bit finally.
99733282,4670351752,2021-08-20,Transfer,3820.01,Report author couple eat ground miss.
44440606,8588001247,2020-12-04,Withdrawal,8105.61,Maintain including figure establish single.
92352493,896994309,2021-05-21,Deposit,5203.57,Beyond board sing time.
99417943,677068536,2022-01-28,Transfer,9246.33,Record off attack country former apply order.
8806476,8543963792,2021-02-17,Payment,5614.72,Return probably wind himself.
21658810,6409894753,2021-09-21,Withdrawal,4978.98,Determine environment hold response.
36982548,4188620126,2021-04-24,Payment,1999.74,Situation hour sense analysis eight often address.
41504796,7044985572,2022-10-17,Transfer,7193.51,Reveal including how crime system care.
62091399,7604931437,2023-01-10,Deposit,8317.93,Whether sell teach power.
65598843,2855082333,2020-12-04,Withdrawal,2447.96,Happy especially make it any.
96204444,9173043399,2021-01-05,Payment,8216.01,Wish him mention note want drive air.
18400997,8899628846,2020-07-14,Withdrawal,6900.32,What build surface land car ok.
43825508,118862072,2022-05-09,Withdrawal,2457.32,Heavy recognize situation music several professional will.
45491283,5572731313,2022-01-24,Payment,3929.71,Partner certainly cut accept political hospital.
66225216,2090980899,2022-05-09,Deposit,5202.49,Organization necessary three half nor officer.
96292571,8790936904,2021-06-23,Deposit,8644.25,Really worker each.
10377979,2000740092,2023-03-24,Transfer,6842.43,Reason group minute attack.
43699131,3701849599,2021-04-06,Payment,365.39,Process both pull care realize.
16295905,733609649,2020-06-11,Deposit,3109.88,Scene stop act leg argue understand yet.
88565770,9475010614,2021-04-26,Deposit,7147.83,Future action thought agree.
1387078,3856807177,2022-06-08,Transfer,7717.57,Analysis box business miss.
8537038,1080086608,2022-04-23,Withdrawal,5344.31,Must month major should artist industry Congress.
21664904,152678483,2022-06-17,Transfer,8904.58,Shoulder magazine and.
9460005,5259343766,2021-05-03,Payment,1483.03,These heart tell responsibility yourself.
91255365,5399846419,2022-10-17,Deposit,6635.64,Cell good hope together father side field.
10446877,4504797299,2022-07-26,Payment,2967.33,Interview fine entire method reason letter.
43059626,3620210275,2021-04-04,Deposit,3307.18,Over free discover other.
39565984,5544492521,2022-05-27,Withdrawal,7666.82,Wear lawyer significant painting.
52847864,1418556072,2022-05-28,Deposit,1424.84,Second hair spend yes cell.
43163764,7059692149,2020-07-22,Payment,4336.74,Save technology customer up able focus different.
24647085,7845832771,2020-08-06,Deposit,9110.53,Congress scientist cell sign pattern heavy generation.
29766797,8870737635,2020-11-23,Transfer,2597.67,Reason admit lot watch.
70716878,1954224933,2021-06-09,Payment,5132.71,Strategy later build improve writer bed second.
92979423,9638276167,2022-09-18,Payment,6789.29,Long could chance whom part.
87042106,782054172,2021-08-24,Deposit,4718.77,Character call age use attack affect decade.
50978667,2724900397,2021-09-25,Transfer,3924.99,Meeting anyone group.
37437533,1180069247,2021-11-19,Deposit,2787.4,Like all poor family go work.
65087283,4395561952,2021-12-29,Withdrawal,8263.02,Play draw we strategy instead end.
46452041,7750822518,2022-02-14,Withdrawal,2305.62,Certain lot physical social day after.
47135439,1893846393,2020-03-31,Deposit,2802.91,Clear growth president else standard.
97101160,2709598979,2022-07-03,Withdrawal,4927.29,Explain whatever size throw upon.
58426337,19767158,2023-01-13,Payment,5159.69,Act already work help film well five.
39355215,9028454289,2021-12-23,Payment,7638.49,Specific true voice stop throughout nothing focus.
39824887,1414964941,2020-10-16,Deposit,3062.74,Cultural stand water member without.
76171010,6629632638,2021-12-27,Deposit,3404.29,Rather third culture standard pull physical dream.
72224091,448706840,2020-12-02,Withdrawal,7302.42,Manager artist side language style morning.
91419083,3800285467,2021-11-11,Withdrawal,6472.39,Subject score sort political environmental write still.
98329714,4797634531,2021-11-06,Transfer,1765.72,Resource test bill.
63254448,8044054736,2022-12-02,Payment,5452.05,Certainly common goal produce beautiful evening war ball.
39246808,6906660851,2021-09-08,Payment,2561.43,Avoid peace plant reveal.
380238,7306911808,2020-06-08,Deposit,8773.1,Drop think president.
95893958,1228257606,2023-01-11,Deposit,8339.41,Particular owner religious worker feel.
15481403,9290937244,2021-09-27,Deposit,2777.13,Six at a bill.
14490805,2100767191,2022-07-14,Withdrawal,5961.82,Design almost character husband baby expert.
47766732,7349607022,2023-01-30,Withdrawal,8672.35,Do truth gas build some sport attorney gas.
82569573,295242545,2020-03-06,Transfer,6824.06,Again window describe black of herself.
94264458,6565953139,2020-12-28,Transfer,6113.67,Peace trouble only real.
60778900,2880474015,2020-05-06,Payment,4745.08,Control positive imagine notice road floor.
86303491,6039311816,2020-09-21,Deposit,2408.13,Huge nothing week face media.
61047216,2518822291,2021-01-05,Transfer,8435.62,Read institution perform agree often learn be lot.
40760710,756839718,2020-10-27,Payment,5141.02,Apply authority cover beat two main check.
21944163,6487730699,2020-11-20,Withdrawal,5552.29,College sense anything though see fine.
63290685,4504215006,2020-11-24,Withdrawal,4784.79,First eye theory middle.
61056030,5739921012,2021-12-29,Withdrawal,5842.76,Behavior how develop generation fact especially receive.
57538564,4743273251,2021-07-13,Payment,8160.05,Let value there in.
35574195,5621641347,2022-04-23,Payment,748.12,Together difficult perhaps fire develop nation.
46274858,6146027712,2020-11-15,Transfer,3870.35,Pattern score drive agreement data often campaign.
47205971,8096447242,2021-06-29,Deposit,915.47,Mouth begin cell development and process investment.
71335517,6141860896,2021-07-20,Payment,1988.73,Air culture enough music discussion.
81408276,3630099212,2022-12-02,Deposit,3533.79,Act them message.
3588915,8235613311,2022-08-20,Transfer,2573.98,Admit rate stay authority cup usually forget environment.
28361229,422077681,2021-05-24,Transfer,6729.18,Yes evidence win win.
3774438,1682100932,2021-11-23,Deposit,4705.65,Modern position during court activity early.
23186549,6342755242,2020-10-31,Withdrawal,1484.47,Central rate myself whom modern.
19439573,1238252416,2020-05-01,Withdrawal,105.85,Beautiful office special lead pattern anyone cold.
13848799,5272172321,2022-10-28,Payment,3630.92,Place bring hot apply institution.
84348914,451885452,2021-05-19,Deposit,9708.21,Tv who on it.
36577698,5715817785,2022-01-03,Transfer,738.23,Kid positive mean.
62374440,5171231143,2022-07-26,Withdrawal,8551.11,Gas power listen.
86295587,6147184795,2022-05-16,Payment,8471.39,Three not dog impact dog.
77050623,5095774597,2020-11-18,Withdrawal,2628.71,Rather network rich military first.
18435787,8452147463,2020-10-10,Withdrawal,1072.49,Structure my evidence table wife.
37475334,8640036700,2021-01-22,Payment,3082.37,Single bank read show dream central another improve.
92720611,3310287828,2021-08-17,Transfer,3168.3,Bag son development film three several reality.
43562940,6661490483,2021-09-03,Payment,5863.47,Dinner particularly movement out.
71034770,1080795796,2022-08-15,Withdrawal,8563.12,Increase surface may continue either on.
81348458,7936958556,2022-01-09,Transfer,1931.79,Require nice either or pattern.
86487098,2948360991,2020-02-24,Transfer,1686.96,Join world miss list create station partner.
16503198,3652431797,2020-10-25,Transfer,4127.05,Current thank stage yes positive whatever accept.
78034884,175802585,2021-04-04,Deposit,6971.66,Marriage item since support win produce attack.
98868319,2506073308,2022-11-15,Deposit,3114.31,Room care try join figure and report.
81635827,5496884051,2020-01-02,Transfer,8782.15,Culture join at.
52744305,8737515540,2020-07-27,Transfer,2116.56,Learn science tend wonder on week.
53144879,3626817881,2022-10-07,Deposit,8889.43,Everybody heavy experience carry front.
49609964,4264310089,2022-09-15,Transfer,1691.08,Foreign interview ball something.
89224172,6097464076,2021-10-15,Payment,3663.84,Approach thus national also how something offer wide.
67663206,5254738475,2020-08-20,Deposit,4015.29,Particularly including garden prove need.
51842958,2728692134,2020-11-22,Transfer,4157.96,Establish good TV market ball force seven.
80280287,9385792486,2021-10-21,Deposit,8884.87,Best building note represent former start them green.
62003917,5558847283,2021-11-07,Transfer,7694.31,Bit three teacher relationship color really.
62926161,3753410104,2022-01-08,Payment,7674.32,Central social attorney describe.
42697836,5294543666,2020-11-26,Deposit,243.9,Father federal event table response see I.
39158173,2055160460,2020-04-24,Deposit,6654.26,Police number former son only live.
68348801,3831610578,2021-03-26,Withdrawal,1505.06,Realize at gas present.
11170060,8207970652,2022-10-12,Deposit,6835.54,Defense recently unit check rate if.
77896600,1233288745,2020-09-20,Payment,9208.66,Wish challenge major.
50755853,4179803649,2021-01-08,Payment,1206.98,Mention unit manager campaign person maintain positive Congress.
72049067,2425648340,2022-07-14,Deposit,9207.36,Brother reduce source thus oil.
11666495,5058226156,2023-01-15,Transfer,8432.15,Party behind eye police too my prevent.
20770445,302514468,2023-03-25,Transfer,724.66,Which message rate room example ability yard.
37271595,307487185,2022-07-01,Deposit,5747.26,Draw water create coach style allow.
75327613,5799809595,2020-10-16,Transfer,6106.82,Season everybody son become.
53542166,1081519685,2020-09-20,Payment,8725.11,Price spend paper source college dinner.
46089192,9151933953,2020-08-18,Deposit,5224.05,Fill type rule red those.
50880431,9015973974,2020-09-30,Withdrawal,578.39,Skill check end company.
38880573,4988550120,2020-04-01,Deposit,8240.72,Choose operation job until car health.
81305129,4743070224,2020-11-03,Payment,6683.76,Raise admit day side.
11921422,3154074726,2022-04-13,Deposit,7187.79,Of group reduce office and others.
36079019,528124080,2022-04-01,Transfer,7310.17,Country grow authority my best course himself.
5341009,2459293011,2021-09-09,Withdrawal,719.56,Your trade their fine eye.
68565250,5287750723,2022-07-15,Withdrawal,1242.38,Policy lot keep city drop wish fly.
37180647,1210256958,2020-07-03,Payment,5531.34,Music group field white couple.
35411794,993291184,2021-05-20,Deposit,7993.01,Always affect bed century few.
96614964,4532867208,2020-08-03,Withdrawal,4069.85,Foreign agent stage guess simply enter.
51038542,9317509701,2020-05-24,Withdrawal,1992.06,Discuss production message offer in occur event alone.
36854651,3633060,2020-01-23,Withdrawal,6012.77,Age add his.
68970480,2941315303,2020-09-22,Transfer,5100.23,Everything become better against.
8952285,9798086044,2022-04-04,Transfer,7021.38,Strategy election eight fund.
68854143,4365088097,2022-07-06,Payment,4937.66,Establish ground imagine account time open toward believe.
60917838,2298233851,2023-02-10,Withdrawal,4005.51,Citizen from today more according case rock.
8146917,8917097346,2021-05-21,Deposit,7243.91,Service example contain finish.
65093778,2908466658,2022-03-11,Payment,4946.17,Sound front poor spring either professor read level.
75013633,87549476,2021-09-16,Transfer,2447.16,Mention turn window.
29455137,2499703515,2021-07-13,Transfer,8503.22,Center ground blood nearly.
76628627,4882487399,2021-04-24,Payment,3313.65,Personal in south road mention.
23016267,1387564032,2022-05-29,Transfer,9826.56,Mr yes exist lawyer rule story artist new.
97964431,79866782,2020-12-12,Transfer,4400.6,Happen surface music democratic.
44072202,1316458287,2022-10-06,Transfer,2599.81,Skin range station tonight strategy believe.
23582989,8005832639,2022-12-31,Transfer,8979.78,Or hand movie cold traditional.
57444934,8864790120,2021-12-22,Transfer,738.97,Market leg program wait.
42333980,5731769674,2022-01-31,Withdrawal,9856.26,Month occur meeting fill.
32990263,6058138403,2022-07-18,Withdrawal,7378.17,New serve official home else specific notice simple.
19498466,3470352748,2022-01-08,Transfer,8717.2,Society beat wife house hand rock.
26871421,4034606350,2022-12-22,Payment,2889.62,Model language admit.
10186608,6643961342,2022-12-15,Deposit,9140.06,Fire anyone approach ball movement right spring.
37453468,3097930176,2021-10-17,Transfer,4886.36,Enter moment course.
50348889,7405813524,2022-11-10,Deposit,3864.24,Billion politics sound church crime sing more.
