LoanID,AccountNumber,LoanAmount,LoanStartDate,LoanType,InterestRate,LoanTerm,MonthlyRepaymentAmount
20933489,9153674815,38321,2016-11-14,Personal,5.28,30,860
88668123,5520315516,5357,2010-01-24,Personal,7.61,15,1805
99717209,1837899775,43737,2010-03-23,Mortgage,4.04,20,391
53420456,2282969156,46723,2018-03-08,Personal,4.34,30,632
10878461,4787989856,33741,2011-05-25,Auto,6.5,25,1463
52060092,995009862,32963,2017-06-14,Personal,2.95,10,1352
62075880,7051584220,46424,2017-11-07,Personal,5.3,20,394
37100063,8072390128,42741,2013-09-01,Personal,8.1,15,372
21073231,5830881716,12566,2016-01-18,Auto,2.07,30,1949
35841103,7960902111,9330,2012-05-18,Mortgage,6.27,25,709
51966669,8223506465,18687,2020-06-01,Personal,3.11,20,606
75095222,9626949651,42523,2012-11-22,Personal,7.44,10,673
67173641,8444669484,40418,2017-07-26,Personal,4.26,15,1133
15841067,4043719828,36584,2021-10-11,Auto,8.47,10,959
3276362,6077607407,43563,2014-01-10,Mortgage,1.64,25,644
40960573,1684740973,36421,2022-06-21,Mortgage,4.77,15,767
2518069,3095539957,17014,2011-12-11,Auto,5.3,10,516
86631648,3311022093,15316,2010-12-21,Personal,6.92,25,1491
81334495,7367611533,34662,2014-07-01,Auto,5.75,15,1023
41663977,5446088014,26337,2014-04-21,Personal,2.13,20,498
26831310,6963202167,42698,2021-03-28,Auto,4.35,15,1312
52840183,8376111099,40551,2015-12-27,Personal,5.33,10,1910
16252098,2272178747,14195,2020-05-09,Personal,2.83,20,710
36939801,8328195442,26801,2022-09-23,Mortgage,6.42,10,1601
64777141,8245645704,49697,2018-11-01,Personal,9.63,20,1134
18610187,5003050840,24807,2016-07-27,Personal,6.39,20,1530
94234605,8205202264,36045,2015-01-31,Auto,1.73,20,1729
63729404,1242222995,20823,2021-08-01,Personal,8.16,20,1730
13867188,632173942,26623,2020-03-17,Personal,9.82,10,999
99173522,4438658578,40646,2021-12-15,Auto,5.73,15,1263
14283237,7748283314,33721,2017-05-15,Auto,9.63,15,1035
26516537,9624422202,11529,2014-06-24,Auto,8.21,25,776
38140171,1996993153,38321,2019-11-29,Auto,4.33,10,489
9749981,953817923,20269,2015-01-08,Personal,2.08,20,390
66384401,598912624,12493,2016-06-01,Mortgage,2.79,10,379
32925297,8484122054,49857,2011-02-18,Mortgage,5.48,20,284
34460696,29003819,14367,2017-05-08,Personal,2.66,10,627
73268788,3243611031,30166,2010-05-12,Personal,6.16,15,1435
62598941,904339840,41629,2013-06-27,Auto,6.51,10,1023
79013851,800911590,22660,2021-10-29,Mortgage,9.55,15,443
95635572,5985759398,39574,2018-02-06,Mortgage,6.34,10,1199
76175940,1337056895,8811,2011-11-11,Personal,6.68,30,567
80845226,1503326414,15465,2016-12-25,Auto,1.97,20,1496
247365,1175858880,25953,2010-12-14,Mortgage,6.82,25,1033
47938865,2010605936,34651,2017-05-02,Auto,1.53,30,1777
96821942,8759286340,19875,2010-11-20,Mortgage,6.17,15,621
28909394,6550416568,13731,2019-12-06,Personal,6.88,20,1581
54981931,7892316630,14471,2021-08-18,Mortgage,4.73,15,973
40846519,8382780119,11768,2021-01-19,Auto,3.44,15,1769
52753284,6820374768,20246,2021-07-27,Personal,7.1,10,1365
47001417,7360038518,13010,2014-02-10,Auto,8.44,15,1222
81327624,3922644418,31831,2012-05-21,Auto,4.58,30,1189
89215309,129406424,15877,2014-06-23,Mortgage,6.95,30,1816
87373706,7584821526,17491,2020-12-16,Personal,7.51,30,441
61315554,7709173931,32207,2016-01-20,Personal,9.17,30,675
94962441,9080917902,23277,2016-12-06,Personal,1.56,20,1535
5472261,4050745980,5683,2019-12-13,Personal,2.71,10,275
89976968,9607093173,45386,2021-02-12,Auto,5.04,25,1878
44348116,9876905974,7359,2021-12-13,Mortgage,5.26,30,1449
96516262,8353181724,18298,2020-02-23,Auto,7.95,20,1515
61924995,2028579794,32655,2020-06-26,Mortgage,8.9,20,606
96693561,7254212195,30724,2017-07-24,Personal,4.74,20,822
24192844,5649086995,29240,2012-10-05,Personal,5.36,15,451
61158350,3179029460,38447,2021-09-26,Auto,6.8,25,1907
7931080,3553718590,23734,2022-09-07,Auto,5.3,20,251
33861396,8542349551,11721,2019-08-12,Auto,1.68,25,581
58430278,4348344360,21705,2019-09-22,Personal,7.54,15,1308
49368010,6715610547,33990,2019-04-04,Personal,9.68,15,1768
38355695,2808364468,39309,2014-04-14,Mortgage,1.79,10,676
30117850,4415183531,6161,2010-07-18,Auto,6.83,10,745
8003075,1371743295,32726,2014-06-28,Mortgage,6.84,20,1323
40836277,5870013396,41278,2019-10-14,Personal,5.12,10,1951
3959780,4182204882,29416,2015-08-16,Auto,6.88,25,515
38357257,7969826663,12794,2010-02-26,Mortgage,5.58,20,382
84802857,1026906539,11993,2010-12-22,Mortgage,9.91,20,1339
57406735,959863139,34368,2018-09-10,Mortgage,5.29,25,663
37147701,570289259,18368,2022-07-09,Personal,4.77,10,509
6888099,3939923024,32883,2010-01-23,Auto,8.45,15,1774
57071599,6482633818,21264,2021-09-24,Auto,4.59,25,230
77346596,7204322031,32406,2018-05-16,Personal,4.14,20,345
85483944,2367283993,6008,2017-11-26,Auto,7.25,10,973
28317490,1661658885,10435,2010-03-10,Personal,3.57,20,1490
68747925,9305626449,8195,2011-12-12,Personal,4.87,30,540
77527229,4343637976,28576,2012-10-22,Auto,3.34,20,244
62022664,9511882439,31963,2016-11-02,Auto,9.44,15,475
54363710,3074157901,27124,2015-07-22,Mortgage,7.29,25,1699
64234998,6112981619,31450,2010-10-22,Personal,7.53,10,589
10181838,9101172149,12708,2010-12-11,Personal,5.73,25,236
91836086,2677575340,6617,2014-05-27,Mortgage,7.9,20,687
31567400,8763510768,15511,2014-08-16,Auto,8.61,25,1482
50519872,5610352294,14308,2014-01-14,Auto,3.1,10,1241
5079625,3073709750,10704,2019-12-05,Mortgage,7.61,25,1337
93208705,2933910164,24666,2021-03-16,Auto,8.76,25,1495
44659658,8281977307,10249,2010-09-23,Auto,6.27,25,1904
75463252,3383647861,46457,2017-05-22,Auto,8.52,25,1501
5406865,9728489428,20773,2021-04-09,Personal,6.91,25,1389
81176607,9590517763,33535,2018-12-01,Mortgage,8.5,25,1305
81333073,8374244889,46234,2011-03-07,Auto,5.7,30,959
54193319,8258707926,15243,2014-10-24,Personal,2.35,15,1564
65259021,9107587004,22395,2021-08-22,Auto,5.71,10,1952
63710415,865505895,20814,2016-10-03,Auto,5.69,25,1598
41146540,3191051065,17300,2013-06-16,Personal,2.14,20,1211
63208924,4819587186,14032,2020-10-13,Mortgage,3.53,25,342
27661146,2361143860,28067,2019-12-02,Auto,8.48,10,1338
95837029,7055139151,44042,2021-04-03,Auto,7.27,15,1902
33981747,959040399,49739,2021-06-20,Mortgage,2.96,25,255
96699981,7770397128,10534,2016-04-07,Mortgage,8.91,25,382
46437903,8841738076,23522,2018-01-21,Mortgage,6.74,10,712
42569510,9289302197,11054,2013-12-11,Mortgage,2.38,15,1520
6715208,6560470250,22184,2019-05-03,Mortgage,8.96,10,1069
16973724,6159901941,27163,2015-03-23,Personal,4.42,30,1416
98893414,9007446190,39353,2021-01-19,Mortgage,4.52,30,1214
32086473,1879842844,25209,2014-09-21,Auto,6.59,10,1846
2761259,7788398094,13449,2021-09-28,Mortgage,8.77,20,1605
32052879,639732880,6215,2014-09-19,Mortgage,6.55,20,584
58038202,5979787464,46362,2015-08-13,Personal,2.29,10,409
74824709,4058074637,47367,2015-08-15,Mortgage,1.83,10,506
23146106,9412380506,21840,2021-07-19,Auto,7.4,20,669
97943498,9928229756,38117,2018-05-12,Personal,4.0,15,411
99556387,4546808948,29965,2022-04-19,Mortgage,1.79,20,1673
64386347,2773448674,35362,2016-06-01,Mortgage,9.64,20,516
7120748,5063926022,7865,2018-11-02,Personal,2.72,30,1316
48224037,2687681847,5549,2020-04-12,Personal,4.77,30,1558
11109598,790353728,42825,2019-06-24,Mortgage,6.74,15,1202
96584344,9628650691,20597,2018-08-05,Personal,5.53,25,1750
15758254,8188126917,38332,2011-04-08,Auto,1.72,30,1880
86664580,8864835624,46687,2014-06-14,Personal,2.89,20,1443
19431944,5354734443,31019,2011-05-11,Personal,3.51,15,1993
72621766,6246539165,11290,2015-11-02,Personal,5.79,20,437
58837412,5523790651,30416,2020-03-18,Auto,3.22,20,1943
49556107,7109103580,15481,2014-01-23,Personal,4.39,20,555
37451327,6043562036,45929,2019-11-15,Personal,7.13,25,1935
69265780,9440367766,44534,2012-07-07,Mortgage,7.8,25,595
11609005,5069481393,39097,2021-07-31,Personal,3.36,30,296
2393434,653824794,32819,2019-05-03,Auto,9.69,10,1823
46151213,9311915830,41981,2012-05-25,Personal,7.37,25,986
87488102,7790987666,14431,2014-07-07,Mortgage,7.18,30,457
55637192,9944066228,17851,2010-07-19,Mortgage,2.97,30,252
82671675,2597644286,46666,2020-11-17,Mortgage,5.15,20,568
83388784,3926536263,7300,2016-12-29,Personal,5.86,20,1552
38773668,456424326,39066,2020-03-30,Personal,9.91,10,771
16286727,5219436391,11017,2022-01-28,Mortgage,5.88,30,819
31261971,1871838360,7391,2021-05-26,Personal,8.56,15,1526
66473684,1600219830,33341,2018-03-13,Auto,9.9,15,1391
76864504,2688671077,6316,2011-02-04,Personal,10.0,20,1258
4716314,2989455814,48893,2015-05-21,Auto,9.83,25,880
1305117,5512509452,39250,2015-09-30,Personal,6.82,25,1900
95467997,6158845302,40491,2017-03-15,Auto,3.41,15,258
74219603,7497749260,24747,2021-11-02,Personal,3.93,10,394
65083791,5873939605,31896,2021-10-18,Auto,8.36,25,1609
93496976,257241681,21081,2019-10-13,Auto,8.79,25,743
46868809,1148866233,30951,2015-02-24,Auto,4.02,15,1309
99297316,3296194436,15190,2016-08-11,Auto,9.03,20,890
82812950,966701583,48011,2014-11-12,Auto,4.49,15,1536
58205381,5032753603,14401,2021-02-01,Mortgage,4.12,25,997
23907302,6520187088,24650,2020-04-05,Mortgage,6.34,25,201
33024484,4512815903,21114,2015-03-20,Auto,5.77,25,1610
69931061,491157826,14511,2020-09-18,Personal,8.15,30,1656
1701739,3144127921,35059,2010-06-06,Personal,6.89,25,594
62845298,8312015496,37713,2011-07-23,Mortgage,5.28,30,634
79689861,4563776851,30825,2019-06-17,Personal,3.03,20,1495
75534399,7023000052,35728,2022-10-09,Mortgage,6.83,25,1214
37284738,2898130468,30237,2012-01-15,Personal,7.98,15,784
83238449,9026642129,31175,2021-03-20,Personal,3.35,10,1777
26221740,2846678528,8645,2014-09-16,Auto,5.96,30,1450
66832350,7697160470,45681,2014-10-31,Personal,3.23,10,1674
67371643,4428841225,31777,2017-06-08,Auto,3.3,10,338
35901702,6668025441,33501,2020-07-24,Auto,3.44,10,423
10068380,9695817671,28503,2018-12-20,Personal,9.83,15,693
40815199,3847992672,28902,2012-03-08,Personal,8.89,30,654
94015446,8978823346,48862,2022-10-04,Mortgage,6.91,10,1266
90584793,8131713776,10449,2013-07-15,Auto,7.13,15,1288
94011863,9755401525,45579,2020-02-11,Auto,5.4,20,1307
47853951,347829698,24114,2013-10-01,Auto,3.49,20,1061
10023546,2528107264,33162,2020-07-29,Mortgage,4.44,15,691
6170602,1637680536,16197,2018-11-13,Personal,5.29,15,845
68500814,196518817,24332,2013-10-13,Personal,5.83,25,535
24278013,8208836648,5439,2011-09-28,Auto,7.49,30,774
26627125,5819636984,41316,2010-07-09,Mortgage,5.49,15,1277
58837933,7068707599,44746,2020-06-08,Personal,8.8,15,1937
11816304,596573444,18170,2015-09-03,Personal,6.7,10,1363
6419874,1667604327,35323,2020-04-30,Auto,3.69,25,1825
57132217,5167064756,49776,2021-11-02,Personal,3.84,30,502
29530379,7118858701,36654,2022-05-09,Personal,2.51,15,998
15014821,5514750569,43557,2010-08-05,Personal,5.14,20,820
44009481,8380892081,40817,2011-05-25,Mortgage,3.74,15,1306
35515827,976039293,19811,2018-07-05,Personal,1.53,15,1753
19693858,5041199081,39752,2017-04-05,Mortgage,9.36,25,1692
94652535,9721525286,14451,2013-12-08,Mortgage,3.18,25,1561
24266683,6073865508,24176,2011-03-15,Personal,3.84,15,415
22499424,3873602009,12585,2017-06-25,Personal,2.92,30,1476
78437408,1086449782,47508,2021-01-30,Auto,7.93,30,793
38788476,6591400684,18680,2017-08-21,Personal,7.44,10,802
45127560,6471716043,14009,2013-02-28,Auto,6.63,15,207
23213284,4738534121,47284,2016-01-03,Auto,3.05,20,1549
74938616,661108796,23293,2015-05-11,Mortgage,6.26,15,1577
98289834,3351201683,14029,2020-11-06,Personal,5.08,20,365
14700295,5662862755,17478,2015-05-04,Personal,4.35,10,1660
62149845,1436753729,24634,2015-01-20,Mortgage,9.46,25,1262
16801233,1235759850,10615,2012-12-20,Personal,9.04,20,1156
5765365,8079450757,33774,2022-11-15,Auto,5.02,30,1377
71964529,2631205391,30966,2011-03-14,Personal,3.16,25,1634
54659687,2357015440,12439,2012-05-11,Mortgage,5.53,25,615
40557172,3166613250,8708,2019-12-31,Personal,2.67,15,1967
2136737,9733608399,32110,2022-03-14,Personal,7.11,20,854
320660,8670031342,29251,2015-06-26,Mortgage,9.58,20,1571
70316132,4260543632,32002,2021-06-02,Auto,4.87,10,1902
29771029,1503245030,11575,2022-06-11,Auto,3.8,25,999
94660588,3943656063,5234,2021-08-21,Auto,4.77,30,958
31854795,5606792407,14177,2018-11-15,Personal,9.1,15,988
12144438,571026015,8117,2015-08-13,Auto,7.44,25,307
27660867,7549955926,21801,2017-03-05,Personal,8.55,10,1683
94090411,6616310447,20048,2016-02-18,Mortgage,8.65,10,1089
16971051,2030525534,21339,2022-05-14,Auto,5.87,20,1737
45932406,3289842697,38713,2022-12-17,Personal,3.07,30,1411
15683386,2902241917,32712,2020-02-13,Auto,8.9,10,896
15713125,8327962709,26862,2016-04-15,Auto,8.11,20,1651
93738261,3615499138,16662,2015-04-11,Mortgage,8.42,25,1679
21474828,6828484621,35244,2010-03-23,Auto,7.71,30,733
97352950,3151251266,16205,2012-03-17,Auto,8.14,30,1752
8565454,6289424220,25366,2019-01-27,Mortgage,7.3,30,1098
47652129,4216884623,38353,2014-12-06,Mortgage,4.78,25,516
8596810,2932177117,28858,2019-03-28,Mortgage,2.18,30,762
38223088,5845251042,34112,2015-02-27,Auto,7.42,25,843
45910686,6095539427,6435,2021-12-28,Personal,8.46,25,1540
8862673,1101754129,21213,2022-07-08,Personal,4.76,20,1420
24706597,2501760917,37034,2013-12-21,Auto,1.63,25,1634
28061063,9900175601,49933,2015-01-31,Mortgage,6.62,15,1169
14078632,5697658702,16293,2016-06-16,Mortgage,8.73,10,698
95129178,7723219079,47883,2013-01-08,Auto,5.74,15,299
21841193,3999330010,6021,2022-10-18,Auto,4.01,20,988
60175925,1956764348,17311,2015-04-11,Auto,4.74,15,1544
21421294,6700145917,10092,2010-03-08,Mortgage,7.46,15,1303
31161928,7027533815,6345,2013-11-22,Mortgage,9.74,30,1642
94820361,9801028085,10477,2011-09-23,Mortgage,4.13,15,774
11661810,2322636773,38379,2017-10-10,Mortgage,9.51,30,1203
65873062,7615968142,36479,2022-06-06,Auto,8.78,30,1114
15718090,2882552483,40791,2020-05-01,Auto,8.76,25,1464
14914389,635382477,19938,2016-12-17,Auto,5.72,15,1267
58467423,2246574443,44789,2015-03-04,Mortgage,2.69,30,1551
30302308,6022993321,7186,2013-09-13,Mortgage,6.44,10,1791
37779090,9037300182,22370,2010-05-14,Auto,4.88,25,1715
26907887,8751474742,6599,2016-01-21,Mortgage,1.96,10,258
92018571,4252589448,27080,2021-03-10,Personal,4.57,20,533
8891112,4829816797,22166,2019-12-22,Personal,3.3,15,453
18790946,4340391056,33841,2012-02-13,Personal,3.35,10,430
88578453,1620422576,9622,2010-04-23,Personal,1.87,10,208
24021512,1893496400,29640,2014-09-20,Auto,2.42,15,989
43818458,3143363042,32759,2015-09-01,Mortgage,5.56,20,997
56132775,9164912164,38618,2013-08-19,Mortgage,9.74,25,547
81210055,2250496399,46090,2018-03-04,Personal,4.95,15,1915
94909100,2846773294,18928,2014-01-23,Personal,2.87,30,1160
29319423,6154773976,49650,2022-09-07,Mortgage,1.51,10,1622
88627886,154271419,48534,2018-11-17,Personal,4.6,30,872
57362124,8592146099,38271,2021-06-09,Mortgage,4.93,15,1446
54360285,3692079061,30945,2019-03-02,Mortgage,6.81,25,1942
73625840,5094101236,36816,2010-04-09,Personal,4.74,15,1979
34241132,2886142334,43458,2020-08-01,Auto,8.29,15,827
81906289,9914180745,27978,2019-09-23,Personal,6.87,10,672
93171489,2902522630,18868,2022-05-12,Auto,3.89,25,1182
12960208,184619864,42182,2020-01-13,Mortgage,4.91,20,638
2930868,3860874012,17048,2012-03-30,Auto,2.42,25,654
59278382,788972471,31237,2019-04-02,Auto,5.43,25,359
42967666,1906128169,31490,2013-05-02,Mortgage,5.55,30,293
27515987,9616811751,37880,2016-08-13,Personal,4.07,15,702
22735668,5878618797,16136,2012-01-12,Mortgage,3.32,10,1309
68841163,5569063121,46843,2016-03-08,Personal,4.08,20,1049
8257480,717264964,34588,2021-01-26,Auto,9.56,10,827
15850070,702350277,26150,2019-11-11,Auto,6.64,10,568
45003116,271084088,26028,2018-08-17,Auto,2.77,25,700
75249049,2195895448,48889,2013-05-19,Personal,9.59,25,765
79701279,6624062682,16090,2022-07-08,Mortgage,4.61,30,279
16513901,604915918,21015,2020-05-25,Mortgage,5.91,20,254
77396566,7975825700,25680,2015-03-29,Auto,2.81,25,546
78826265,8000288001,11776,2022-11-18,Auto,8.71,15,1378
6580902,5189363477,42106,2015-02-13,Auto,7.41,15,1249
2319400,2586955200,43526,2021-12-18,Personal,2.23,30,1286
59603438,5929933650,28347,2012-10-19,Personal,5.03,20,1872
79862671,2386722449,31566,2016-10-12,Auto,4.26,15,693
39634628,1841623093,44837,2011-02-07,Auto,2.87,25,1304
25765410,1311208247,18567,2014-05-25,Auto,1.96,10,1446
33112042,137663657,5149,2022-05-16,Personal,2.0,25,691
15763191,3705799368,35649,2015-07-21,Auto,6.62,10,1849
5951594,259836647,34869,2017-03-04,Auto,4.28,25,209
94853759,6138193410,36630,2015-01-10,Mortgage,3.66,30,605
62446055,7242421869,5963,2017-02-02,Personal,4.0,15,654
84580823,1820161157,6693,2021-05-13,Auto,3.86,15,946
82330042,7312662521,18520,2019-04-05,Mortgage,4.68,25,343
28809830,4863283042,7865,2010-05-01,Mortgage,5.15,20,752
11738888,5073999493,28735,2018-01-23,Auto,9.58,25,1974
76852761,6068667319,22758,2013-09-04,Mortgage,6.2,20,777
22991595,3254793404,49190,2016-07-14,Personal,9.83,30,1252
18157273,5050391856,15852,2015-01-02,Auto,5.95,15,764
46376247,438276472,14890,2014-08-25,Mortgage,6.61,15,447
92752850,8386171517,7962,2010-04-01,Personal,3.41,15,652
92418089,1609609517,28088,2022-11-08,Auto,7.03,20,1952
78517570,5091227093,41961,2014-03-02,Personal,4.78,30,1934
3397548,297584274,14610,2022-01-27,Personal,5.95,30,1583
30616138,3812648128,30075,2010-10-22,Auto,8.17,15,1509
16172174,8185466322,31243,2021-07-24,Auto,4.76,10,1915
90020850,674929486,38308,2013-06-28,Auto,4.42,20,891
33235812,423304466,48599,2019-08-20,Mortgage,9.72,20,1256
67887649,6818453286,16312,2016-12-17,Personal,3.05,10,850
73041818,6640976511,36393,2013-03-10,Mortgage,5.21,15,1569
25445854,6928665882,9392,2011-05-10,Personal,2.72,30,1251
85468709,1331267971,20958,2020-12-20,Personal,4.16,25,727
43191413,8378490608,24343,2019-10-27,Auto,6.0,25,651
77919857,4993731813,31300,2018-12-20,Auto,8.08,15,541
42888266,2105818268,7770,2014-08-03,Mortgage,9.01,15,1159
6977768,3482058800,7941,2019-02-14,Personal,7.47,10,1458
40748416,3149475327,39451,2021-08-01,Mortgage,8.25,10,1879
70485618,797408416,26330,2011-07-26,Personal,8.29,20,859
52984727,9349936023,41086,2020-02-20,Mortgage,7.45,20,1250
25524619,1509682055,14694,2013-01-27,Personal,5.29,20,1356
85293804,2490723672,45586,2018-03-14,Mortgage,7.23,25,1429
4668503,3554873162,36423,2012-11-13,Mortgage,6.21,25,1966
91964574,2488566809,26350,2020-09-28,Personal,3.8,25,1758
76600902,5021760891,40253,2022-03-23,Auto,7.8,10,1524
75026407,2240917547,46547,2015-12-18,Personal,4.8,30,1640
70010036,2534118203,21775,2020-03-31,Mortgage,3.9,10,1810
76099414,4774842776,45804,2021-02-17,Personal,8.11,15,700
98887152,1132092188,26854,2012-02-26,Personal,1.95,20,1076
34512872,8290585461,9977,2016-03-28,Mortgage,6.85,20,1070
74367686,9046064048,11826,2018-11-30,Personal,9.53,20,370
97737833,5672484871,28835,2014-08-17,Auto,2.36,10,1619
8247516,4630880931,5838,2021-10-30,Mortgage,8.51,10,1635
31443502,9068224081,29955,2011-12-11,Auto,8.06,25,861
57155618,5529384072,21469,2021-01-28,Personal,1.93,25,566
71436562,5224158271,23033,2011-03-30,Personal,4.62,15,1300
13433979,9410153035,30121,2020-02-18,Auto,7.01,30,1335
62401668,9753182375,26087,2018-09-20,Personal,7.02,30,854
80305906,7763150282,22938,2011-07-06,Mortgage,3.4,25,846
4887164,6588606758,30442,2020-03-09,Auto,2.01,30,1508
10871216,2533172333,6167,2012-06-22,Auto,6.59,30,572
4385986,1244087815,30661,2021-06-15,Personal,7.0,30,558
69237277,6344744858,13234,2014-09-29,Personal,9.06,15,1954
55016207,8451404505,49881,2010-01-04,Mortgage,1.65,25,1634
80237730,6236261350,5790,2020-10-01,Personal,5.26,15,1975
96620979,983872510,33761,2014-03-02,Mortgage,7.94,15,590
43434022,820617779,20258,2013-05-22,Mortgage,7.44,30,1103
77171284,5225538484,34489,2017-03-22,Auto,4.18,25,328
71119848,194097291,47425,2010-11-08,Auto,2.55,25,1925
21236870,8793045577,6243,2016-10-24,Personal,9.89,20,1202
17448488,2165842003,36594,2012-05-03,Auto,5.28,10,649
14614318,3880587804,10684,2020-10-12,Auto,8.33,20,260
28038168,5891508857,45989,2013-10-02,Auto,3.42,20,530
34265820,524758401,47592,2020-07-27,Personal,9.88,25,1158
77058592,582659669,15475,2011-09-10,Mortgage,2.57,15,612
38797272,3875135954,9573,2022-01-08,Mortgage,2.03,25,1166
60810375,1068902711,26288,2016-11-09,Mortgage,5.22,20,1431
65728729,3719396202,43981,2012-11-13,Mortgage,8.57,10,1225
77619475,8559089878,12941,2016-06-23,Auto,7.64,15,1052
38687821,1259977717,19448,2020-02-19,Mortgage,8.4,20,551
53748961,6584693896,44583,2021-12-01,Auto,9.12,30,513
40169617,3145608606,16520,2015-04-04,Auto,3.14,25,576
12078367,5217493678,17803,2021-08-07,Mortgage,3.1,15,1089
94939416,2093846372,26282,2014-12-22,Mortgage,4.32,25,243
97115116,816270220,42685,2011-12-15,Personal,8.43,30,748
10214964,4505175113,33851,2017-12-04,Auto,5.96,30,1540
10993380,2499355386,27464,2016-10-02,Auto,9.57,30,787
3853928,7842159546,13597,2015-10-10,Personal,7.46,10,1580
22485836,5418759307,5628,2013-09-01,Auto,7.64,10,1911
33346644,7300539299,10293,2015-09-03,Personal,4.72,20,552
67463657,1468121196,38751,2017-01-05,Auto,5.92,20,1961
98255891,9659968514,43805,2013-08-18,Personal,6.16,25,1680
14890929,2137402459,5465,2015-05-24,Auto,2.63,15,1705
32027251,4993685545,8098,2013-01-05,Personal,6.98,20,692
36918765,277591142,25117,2019-06-30,Auto,7.65,15,1550
38577597,1853147459,30323,2010-10-02,Personal,5.05,30,947
61242749,2793872260,27776,2011-02-22,Mortgage,6.14,10,980
61504902,2559234926,6673,2010-11-28,Mortgage,9.27,30,912
93817179,9428618851,14836,2013-03-13,Mortgage,5.94,30,569
83609357,880968029,14180,2018-10-14,Personal,4.28,25,1040
70064779,7507969,9652,2018-07-18,Mortgage,5.16,15,1086
9267307,3110367988,13032,2015-02-13,Mortgage,6.5,15,1586
23931355,916214454,45597,2010-07-11,Auto,8.65,15,581
82293630,3551637342,14576,2014-06-19,Auto,3.0,10,640
87800673,3410254275,6859,2022-11-08,Auto,8.93,10,398
68761287,7699799084,43977,2015-06-16,Mortgage,8.74,25,872
5713922,8834359800,7098,2015-02-24,Mortgage,8.44,10,1853
65595427,4715193406,9883,2012-06-27,Auto,9.28,25,1548
9806233,1168728138,7128,2012-01-20,Personal,2.44,30,1803
85144448,8597198955,6519,2010-03-18,Personal,9.89,20,1433
13725797,9029851189,8210,2017-10-21,Auto,4.38,25,1172
54259296,2870030764,48487,2012-06-23,Mortgage,8.58,30,511
84582554,6770087253,24149,2012-10-28,Personal,5.51,30,641
63557747,6336195756,41601,2021-04-05,Mortgage,4.8,30,828
82046122,4408799683,30038,2021-06-11,Personal,8.49,10,1261
45877522,6331584075,33090,2014-10-05,Mortgage,3.91,30,979
38842741,1142579170,24160,2017-06-05,Auto,8.74,10,1410
13465315,5364456402,28564,2013-09-07,Auto,5.0,25,1497
28717165,2252302791,12921,2020-10-07,Mortgage,7.99,30,1188
3670105,8710922225,10571,2011-10-04,Personal,8.17,25,455
99310840,2307830085,19665,2020-06-11,Auto,5.89,30,1773
50412848,8023969472,21362,2019-05-04,Personal,9.09,30,913
21198483,5737490615,16333,2017-10-25,Auto,4.53,15,566
43514581,1115166806,44569,2012-09-08,Mortgage,2.11,30,1284
7225456,5528362153,46811,2013-03-16,Personal,3.52,30,1040
80876740,7546260586,40181,2018-12-02,Auto,7.69,25,1555
16244883,324809624,29846,2020-02-19,Personal,7.12,20,1666
54347059,4274121161,48656,2012-06-26,Personal,6.23,30,691
12561987,239611607,19277,2010-11-02,Auto,6.75,15,844
36281476,5386927713,34203,2018-07-15,Auto,3.5,30,315
95630205,525570308,43518,2013-12-20,Auto,8.87,20,215
53902868,365077201,43282,2019-10-12,Mortgage,2.22,15,1736
54071679,6680978186,41471,2013-06-23,Mortgage,5.4,25,1416
30041729,6877881703,38825,2020-07-18,Mortgage,9.73,20,227
93956294,4179187246,19869,2022-09-02,Personal,5.93,15,505
50440581,7524386592,24103,2010-10-10,Auto,7.18,10,1348
40334500,4510359657,11072,2019-12-03,Personal,2.2,25,314
76279502,227940725,22568,2021-06-26,Mortgage,8.13,15,478
68218967,6569637049,49958,2011-08-20,Personal,6.74,10,1831
60320253,6547358314,10733,2018-12-28,Mortgage,9.04,25,519
79378045,4428740519,34897,2015-08-14,Auto,2.96,20,1215
80570247,2950614455,18415,2019-06-13,Mortgage,4.22,15,429
63242630,1221321927,48790,2020-07-22,Auto,9.36,10,1976
31451416,91746366,24559,2010-09-25,Mortgage,9.46,10,819
47190278,853911586,26939,2017-11-17,Mortgage,8.74,15,285
11369082,2716808549,47015,2018-04-14,Auto,8.97,10,909
48948508,6773211506,41248,2021-06-28,Mortgage,4.0,30,1551
33917802,2473937020,35174,2020-06-24,Auto,1.54,10,1040
58978580,2341474231,49762,2019-11-23,Auto,9.17,30,1091
39349262,9295707317,29020,2012-02-24,Mortgage,4.45,30,598
4614210,7100473774,27453,2013-05-10,Mortgage,2.61,15,1527
85777248,4574676781,49014,2022-03-07,Personal,5.49,15,1065
21026116,9715109474,22120,2015-06-22,Auto,4.85,25,435
25563939,7848963339,29609,2019-07-14,Mortgage,9.61,30,992
79630709,2902795077,16649,2021-04-10,Personal,8.86,10,574
20331996,8913338114,25819,2018-05-31,Personal,8.23,25,1903
21933337,2012122627,44270,2021-05-08,Personal,3.53,30,1936
71369235,5233190002,15824,2018-10-20,Auto,9.06,30,461
17245332,9776418374,24855,2019-11-26,Mortgage,3.1,30,712
44718904,4540454074,30184,2014-09-02,Mortgage,2.49,25,1162
14418486,7759590265,49720,2020-11-23,Auto,5.04,10,1164
83145623,3382104670,48341,2019-12-23,Auto,2.45,10,1783
