TransactionID,AccountNumber,DateofTransaction,TypeofTransaction,Amount,TransactionDescription
71266816,3455064419,2022-05-26,Deposit,4206.93,Benefit per full space benefit value.
70514629,7201953278,2020-01-25,Transfer,891.86,Show pattern total bed.
67771916,2769112486,2023-01-08,Payment,1950.58,Go rock film exactly cup.
66986095,7078828964,2020-02-21,Transfer,5164.55,Opportunity program human probably six hard.
53101664,1338837751,2021-07-16,Payment,6443.84,Product beyond when practice coach.
22197757,6605097808,2020-04-23,Transfer,4415.88,Total how leave laugh.
55308925,4568990120,2021-10-05,Withdrawal,1962.82,Each need contain decade high yeah.
61149629,4664803919,2020-08-15,Transfer,5589.65,Fish drug us hand value other.
3091997,6082691389,2022-12-27,Withdrawal,4502.84,She official team member animal maintain word.
5208520,9755084319,2022-10-11,Payment,1583.84,Unit yard guy type artist.
74532441,9624470949,2020-03-26,Withdrawal,164.63,Glass team company TV wind service despite.
12464945,9397993682,2021-08-04,Deposit,9583.18,People across happen policy anyone.
97309503,2824691184,2020-08-26,Payment,6887.47,Try make condition couple tonight.
65654488,5764568459,2022-07-26,Transfer,3719.48,Reflect which building push.
23970245,8350984658,2020-04-10,Withdrawal,5941.08,Only always see political itself collection.
1555158,6367245392,2021-10-02,Deposit,9693.2,Degree million base paper front size.
61835802,4798792647,2020-02-25,Withdrawal,7751.12,Foot lot bad trip product water.
81675666,1646174785,2021-02-13,Transfer,8023.3,Note by hope citizen nearly particular difficult.
97662770,5697373035,2020-02-14,Withdrawal,1306.1,Everything instead make believe majority.
96096017,5915869903,2021-11-15,Transfer,1534.56,Under drop blue firm green.
42055632,965121353,2020-12-08,Transfer,911.64,Nearly doctor current someone.
8654463,7533597898,2021-06-11,Deposit,902.54,Administration course soon too best.
54602149,1074150105,2020-01-04,Withdrawal,2262.86,Player next attention leave tend.
77762322,6168834077,2022-06-02,Withdrawal,3987.67,Into serious live feeling defense offer actually play.
33800005,5536097305,2021-02-18,Deposit,2685.05,Serve age lose office Democrat.
83006388,6192414913,2021-08-24,Deposit,8863.45,Student end heart design improve challenge billion.
27150880,2373996792,2020-08-18,Withdrawal,3794.91,Large race alone sound middle group plan.
80834910,2051047999,2022-09-03,Payment,8960.68,This then begin be represent tell big.
71020865,7491752161,2022-10-06,Transfer,8180.19,Lay realize response speak.
35755947,1523548936,2022-01-16,Deposit,5438.64,Ok step customer.
79338513,7042633528,2023-01-12,Transfer,3799.29,Measure tell Republican much.
46041686,5974560715,2022-08-07,Transfer,8569.34,Bank behavior organization ability address thousand sort.
51884172,3753036527,2020-01-02,Deposit,388.15,Name appear matter.
6252894,2492586081,2022-10-19,Withdrawal,2918.34,Political talk successful decide explain.
83214456,320965858,2021-12-10,Payment,1411.15,Win character start off.
99144544,1262142811,2021-06-22,Payment,554.97,Fund shake reach policy both manager.
38512372,5354189484,2021-08-02,Withdrawal,657.31,Situation feel night amount.
51328710,5407187137,2020-07-24,Withdrawal,9195.85,Rule ready necessary response.
52681698,2895119105,2021-09-09,Withdrawal,522.35,Return sport score.
25773361,1091596711,2020-08-25,Transfer,901.51,Paper into common until responsibility.
6863053,4941861998,2022-07-07,Deposit,2423.65,Certain add size tough serious loss several.
25084466,272173361,2020-01-23,Payment,5759.66,Response imagine against nor father may.
16781325,7826299437,2020-04-03,Withdrawal,3522.44,Fact attack save without.
24032514,4366930758,2022-07-15,Payment,6098.24,Natural cup budget little worker south.
16900716,4889926658,2021-10-01,Payment,3141.71,Maybe sound condition direction charge.
39749257,3694872995,2021-10-25,Deposit,3038.49,More box everyone.
62801288,5842595113,2022-03-12,Withdrawal,3743.04,Best always travel decision role some.
29527412,3040428442,2022-04-26,Payment,637.06,Close really now.
55906886,1288305195,2021-09-26,Deposit,7484.76,Yet work expect child goal pattern former.
17946733,3412806350,2021-06-30,Withdrawal,5524.67,Senior be happy free success check energy.
99320282,151794942,2022-08-22,Deposit,5797.78,Husband pull need speak receive.
36494625,537572113,2020-08-13,Withdrawal,8367.44,Condition old current near.
17699278,6861453884,2022-03-03,Payment,421.86,Next wrong onto event as.
30892935,1002392878,2020-12-20,Deposit,2037.51,Rather party almost site as third dream rather.
32397563,5004302903,2020-04-13,Payment,7866.13,Budget explain focus how sing certain television.
98307708,2952149696,2022-03-27,Transfer,4935.76,Right near southern serve floor short.
55889180,8217696970,2023-01-07,Withdrawal,128.19,Feeling control blue material.
55492611,2114136355,2023-03-22,Deposit,7679.63,Born commercial camera.
32698851,3797270266,2021-10-08,Deposit,9659.67,Record through cut east next just.
5297058,8315539537,2023-01-20,Payment,5721.59,Necessary writer truth hold fill region hope.
87608063,8945704780,2021-08-03,Transfer,5087.74,Tv pressure hundred reduce.
7438071,2898477761,2020-05-06,Payment,5200.64,Wish west role trade ago call way mean.
94526485,7620023721,2021-05-16,Transfer,491.69,Power adult different garden trade year but.
3548640,5333768800,2020-09-17,Withdrawal,7094.42,Commercial take choose finally heavy explain military.
24548435,4983731212,2020-04-09,Payment,3266.7,Course at building along themselves.
40818883,9941506611,2023-03-19,Payment,1612.28,Chair choice behind write example charge.
86050116,492258211,2021-08-04,Deposit,8718.77,Economic bar account spend significant would several.
99728244,5588454587,2022-05-27,Payment,5509.68,Have low happy pick knowledge each though.
77432998,8941208609,2020-03-18,Deposit,5736.37,Role head ball.
87447174,2139609121,2022-04-03,Transfer,3783.72,Entire do know nor some society tonight both.
39829161,2902105777,2022-08-09,Transfer,5092.35,Look family require join affect unit.
8862018,7787108761,2021-05-16,Payment,3648.53,Above option kitchen plant price.
93217673,9119017444,2020-02-11,Transfer,3448.21,Bed cost have establish despite cut democratic.
79612611,5199984095,2021-10-12,Payment,3215.22,Short everyone southern into.
32137614,6240605017,2021-06-20,Transfer,8471.93,Fire sound into later crime beautiful data.
26009315,2009354518,2020-04-21,Payment,442.7,Whether rather that white high good.
53876054,9621073186,2022-12-07,Deposit,2525.91,Choice daughter detail company address.
5639223,6810647342,2021-09-12,Deposit,2808.71,Entire professor show help energy list.
83479425,1248828850,2020-08-12,Payment,4368.07,Learn newspaper some.
94268115,5173162458,2022-07-03,Deposit,8647.62,Late occur total than run us.
57640450,8310640537,2021-04-07,Withdrawal,2203.54,Mrs drop wife guy experience hundred value both.
15008517,9267656257,2020-01-20,Withdrawal,8432.53,Feel change to positive station culture federal father.
25119841,1640047711,2021-08-20,Withdrawal,1251.55,Nearly however administration environment child.
53463309,8176378840,2022-06-20,Deposit,6329.26,Report reach in war.
69484229,1982354675,2022-04-09,Deposit,3162.52,Guy hour able least.
16156769,365860654,2020-06-27,Deposit,5123.0,Half campaign off individual summer much.
85985673,3832862145,2022-01-06,Transfer,4695.91,Team way no ago product point skin.
35579634,5583580819,2021-07-21,Deposit,2502.31,Full much meeting consider federal war show.
86454621,7433135353,2023-02-19,Withdrawal,7321.11,Easy get space enter.
51445594,254723885,2021-04-06,Withdrawal,698.26,Something drug against upon not say.
54263316,8814439111,2021-06-25,Transfer,8708.21,Second rise work hotel ready into say.
25181723,1922011487,2020-08-02,Transfer,6513.48,Seek worry compare civil any.
41277929,9664282348,2022-03-20,Deposit,3918.82,Contain prepare step young industry protect.
31260754,5200967356,2021-03-08,Deposit,6428.21,Travel him imagine.
64670363,8840653128,2020-12-21,Withdrawal,1443.26,She movie choice significant role.
5620603,3844796898,2020-03-18,Payment,1464.13,Republican close option pressure environment.
77189008,2501986088,2022-10-19,Payment,7576.5,Long listen property today mouth bar brother college.
20612328,5995892749,2021-02-01,Transfer,3461.22,Candidate sort big to their bank data.
72769048,9664922384,2020-08-26,Transfer,2868.71,Record force form nice country middle outside.
35078016,4420229074,2022-04-30,Withdrawal,220.92,Low feeling state can probably community.
15794572,8446089574,2022-06-07,Payment,4050.9,Significant degree laugh approach positive.
4181436,9938709036,2020-08-24,Payment,6096.44,Sound actually dog table computer imagine of seem.
4516140,1013878027,2020-05-21,Deposit,2879.64,Anything four record always sure series.
5512968,8384723577,2021-02-27,Payment,3785.0,Report present economic really middle.
1137968,1468859815,2022-08-01,Withdrawal,9783.97,Success each benefit back special least have.
35293331,3347544232,2021-10-01,Transfer,943.05,Evidence position financial.
89201130,8430479314,2020-02-17,Deposit,2447.42,Born country evidence fight impact activity second.
78411651,5360869273,2020-01-27,Transfer,5917.06,Result line international condition fish put million.
37514864,1207293703,2022-08-22,Payment,4551.56,Natural Mr area also cover.
21429485,6744412891,2020-04-14,Deposit,1942.73,Make young reduce mean.
50620830,1220139628,2020-03-11,Deposit,9876.59,Kid art ago probably.
61604446,2189171499,2020-03-05,Deposit,1315.73,Thank impact police less learn.
67515414,808023965,2022-03-06,Transfer,4324.73,Spend foot later cover discussion material painting.
47858879,9178918119,2021-04-25,Deposit,4593.97,Generation visit people edge five.
8878055,939749548,2020-05-29,Deposit,6258.16,Factor sure hit left miss example.
5306139,4744366310,2023-03-19,Deposit,735.18,Maintain and less perhaps free effort.
35273271,9802255912,2022-06-09,Deposit,2027.24,Financial industry evening west account child already.
44151451,5882477097,2020-06-07,Deposit,8736.78,Dinner wife task end.
82168324,8954649056,2022-05-29,Transfer,7556.41,Chair policy argue.
3565476,9105819484,2023-02-13,Transfer,6244.1,Control seat property show national particularly.
74334899,9872211536,2023-01-06,Deposit,320.18,Take arrive season tax knowledge region.
43475626,6015514264,2021-09-20,Transfer,3335.41,World save her picture.
62390275,5893649364,2022-08-22,Payment,6090.56,Deal current bank hair serve card.
85068985,1387524439,2022-02-22,Payment,5421.26,Law per west see.
42174460,7892690224,2021-08-15,Withdrawal,4062.91,Simply drive candidate month.
41348564,5464451717,2020-11-30,Transfer,5005.54,Face identify sister know.
35297037,6771598564,2020-12-25,Deposit,1060.66,Stage idea run everyone doctor card cell.
42862785,8010842653,2021-10-11,Deposit,8032.46,Speech truth win bring media common hour edge.
24139143,8485358498,2020-06-21,Withdrawal,3719.11,Change where another according bad appear throw.
93109832,2724308980,2020-07-22,Payment,4341.55,Feel dream pressure effort west indicate describe.
73476221,5817367571,2021-07-12,Transfer,5218.77,Indeed better professor person miss first.
1580899,6788512380,2022-12-17,Withdrawal,9618.74,Letter two very author summer represent air.
26140451,4741455089,2022-06-27,Withdrawal,5337.12,Hope bed decide however teacher near.
57294912,5514674736,2020-12-07,Withdrawal,993.01,Themselves significant responsibility job century this budget.
11284236,7208437162,2021-10-15,Payment,111.68,Grow do entire understand.
85415783,512745927,2020-02-24,Deposit,3909.62,Clearly lose development company Mr chair however.
65255035,7537211772,2022-10-26,Transfer,6028.45,He join performance itself newspaper.
26915837,7150365368,2021-11-14,Deposit,7187.33,Build place middle fire sell thousand.
75962102,2517451672,2021-08-04,Payment,7489.56,Discover treatment left woman if.
32963184,726444422,2020-02-14,Transfer,8952.12,Able fact among least although give position.
18991412,5577487481,2021-09-12,Payment,571.6,Evening Republican eat late six.
76917836,1193263599,2022-11-06,Deposit,8394.91,Entire last fly data whole.
16759441,1216530628,2021-12-09,Deposit,1679.4,Successful group prove me or color.
22720626,8960245092,2020-07-16,Payment,3993.07,But military word safe.
90421035,7764861976,2023-01-18,Deposit,2759.33,Red similar call.
98770961,410156742,2021-06-19,Transfer,2671.43,Suggest her knowledge need end official.
96187998,2116123084,2020-06-25,Deposit,9642.54,Understand money while lot build.
92684723,775666039,2020-11-23,Payment,5402.21,To option table friend certainly dinner should however.
95223830,6450794287,2020-09-28,Transfer,8704.64,Morning author benefit.
94323438,4573611454,2021-07-18,Transfer,5826.49,Painting own safe near.
2473785,6443855169,2022-05-05,Payment,6635.93,Meet often language day like interview walk woman.
11654094,3159467322,2021-01-09,Withdrawal,3113.2,North attention light character east sort.
55233808,9793641293,2021-06-05,Withdrawal,8193.01,Role later scene herself rise including.
24819999,1406460109,2023-03-10,Withdrawal,4263.72,Each process its.
21318392,5416597633,2023-03-18,Withdrawal,7675.25,To first condition small develop.
71748017,8680194775,2022-02-01,Withdrawal,4399.84,Only reason accept condition add.
392390,5823832333,2020-11-19,Withdrawal,1212.89,Consider chance participant type third.
34796864,1556180578,2020-11-21,Payment,6679.68,Soon lose can although success.
25473357,4948335933,2022-07-04,Withdrawal,1102.35,Kitchen know add thing well language.
83779290,5547267130,2023-01-16,Withdrawal,8197.89,Analysis them become choose.
46803781,3362982600,2020-02-17,Transfer,6788.49,Really to drive official partner among little.
60658444,7311465951,2021-02-01,Withdrawal,9618.11,Begin must someone rest floor tell receive else.
42733832,2061610969,2021-02-16,Withdrawal,1638.12,Start catch indicate deal far east.
38117594,4182723834,2022-12-27,Payment,7769.64,Stay likely think.
7795914,3929859014,2022-01-30,Withdrawal,231.7,Season often company trade bed claim out work.
80707653,6635352168,2020-05-24,Transfer,2786.31,Animal Democrat lose letter.
59929822,3396642869,2023-03-13,Withdrawal,9065.89,Statement lawyer project final trade.
2755570,8769556366,2021-03-08,Transfer,2031.93,Number job great natural fill level.
79445504,2125923482,2021-02-20,Payment,2534.08,Daughter sing business five any.
